clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0022.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0027.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0035.flac,54962,5999,3
datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0022.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0010.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0014.flac,45742,131391,3
datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0003.flac,datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0018.flac,datasets/LibriSpeech/dev-clean/7976/110523/7976-110523-0011.flac,32381,57464,3
datasets/LibriSpeech/test-clean/908/157963/908-157963-0011.flac,datasets/LibriSpeech/test-clean/908/157963/908-157963-0000.flac,datasets/LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,2976,6295,3
datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0006.flac,datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0011.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0014.flac,593,26762,3
datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0040.flac,datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0038.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0022.flac,19122,144,3
datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0015.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0023.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0052.flac,12757,445,3
datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0045.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0005.flac,datasets/LibriSpeech/dev-clean/8297/275154/8297-275154-0004.flac,1415,2626,3
datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0017.flac,datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0002.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0037.flac,10018,28594,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0032.flac,datasets/LibriSpeech/test-clean/1320/122612/1320-122612-0009.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0021.flac,99193,18345,3
datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0013.flac,datasets/LibriSpeech/test-clean/8463/287645/8463-287645-0007.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0005.flac,52409,15799,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0055.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0050.flac,datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0000.flac,3702,14448,3
datasets/LibriSpeech/test-clean/7021/79759/7021-79759-0002.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0007.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0025.flac,4835,16039,3
datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0000.flac,datasets/LibriSpeech/test-clean/3570/5696/3570-5696-0009.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0016.flac,3773,36084,3
datasets/LibriSpeech/dev-clean/251/137823/251-137823-0019.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0007.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0022.flac,111564,81977,3
datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0023.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0036.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0006.flac,236,64472,3
datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0010.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0037.flac,15004,22363,3
datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0001.flac,datasets/LibriSpeech/dev-clean/1988/148538/1988-148538-0002.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0032.flac,58704,57572,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0009.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0021.flac,datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0018.flac,34905,3035,3
datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0006.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0048.flac,datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0014.flac,35412,188902,3
datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0004.flac,datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0008.flac,90804,17037,3
datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0015.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0012.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0033.flac,19284,40990,3
datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0039.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0010.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0059.flac,15088,50450,3
datasets/LibriSpeech/dev-clean/84/121550/84-121550-0008.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0002.flac,datasets/LibriSpeech/dev-clean/6319/57405/6319-57405-0012.flac,28112,33502,3
datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0013.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0005.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0005.flac,7695,8562,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0042.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0005.flac,datasets/LibriSpeech/dev-clean/652/130726/652-130726-0034.flac,23824,106807,3
datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0018.flac,datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0001.flac,datasets/LibriSpeech/dev-clean/5338/24640/5338-24640-0004.flac,69988,50679,3
datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0016.flac,datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0007.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0049.flac,17598,4522,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0036.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0032.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0006.flac,278516,23923,3
datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0010.flac,datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0010.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0033.flac,59448,14642,3
datasets/LibriSpeech/test-clean/2830/3979/2830-3979-0002.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0038.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0001.flac,2389,11936,3
datasets/LibriSpeech/test-clean/6930/81414/6930-81414-0007.flac,datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0010.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0006.flac,4094,93,3
datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0040.flac,datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0037.flac,datasets/LibriSpeech/test-clean/8463/287645/8463-287645-0003.flac,139116,46160,3
datasets/LibriSpeech/dev-clean/251/118436/251-118436-0007.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0010.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0029.flac,5080,683,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0029.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0030.flac,datasets/LibriSpeech/test-clean/6930/75918/6930-75918-0009.flac,5709,31262,3
datasets/LibriSpeech/test-clean/1995/1826/1995-1826-0026.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0029.flac,datasets/LibriSpeech/test-clean/61/70970/61-70970-0013.flac,73554,501,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0029.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0043.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0065.flac,11161,43,3
datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0034.flac,datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0024.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0031.flac,3248,19790,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0048.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0008.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0007.flac,18862,33092,3
datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0033.flac,datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0027.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0042.flac,24734,47634,3
datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0013.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0016.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0056.flac,6066,20941,3
datasets/LibriSpeech/test-clean/672/122797/672-122797-0066.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0022.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0004.flac,6082,165802,3
datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0003.flac,datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0000.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0056.flac,158928,23533,3
datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0008.flac,datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0006.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0028.flac,38312,75621,3
datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0050.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0060.flac,datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0028.flac,43545,10448,3
datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0008.flac,datasets/LibriSpeech/test-clean/4446/2271/4446-2271-0017.flac,datasets/LibriSpeech/test-clean/1995/1836/1995-1836-0003.flac,316,8311,3
datasets/LibriSpeech/dev-clean/652/130737/652-130737-0004.flac,datasets/LibriSpeech/dev-clean/652/130726/652-130726-0027.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0021.flac,1373,5510,3
datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0067.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0063.flac,datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0033.flac,54915,43072,3
datasets/LibriSpeech/dev-clean/8842/302196/8842-302196-0003.flac,datasets/LibriSpeech/dev-clean/8842/304647/8842-304647-0011.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac,32585,26373,3
datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0016.flac,datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0006.flac,datasets/LibriSpeech/test-clean/7127/75946/7127-75946-0000.flac,76356,196035,3
datasets/LibriSpeech/dev-clean/652/129742/652-129742-0006.flac,datasets/LibriSpeech/dev-clean/652/129742/652-129742-0016.flac,datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0000.flac,553,183406,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0015.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0004.flac,datasets/LibriSpeech/dev-clean/174/50561/174-50561-0016.flac,170601,82616,3
datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0016.flac,datasets/LibriSpeech/dev-clean/6241/66616/6241-66616-0005.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0028.flac,10196,65560,3
datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0045.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0012.flac,datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0000.flac,5336,65544,3
datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0003.flac,datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0014.flac,datasets/LibriSpeech/dev-clean/6345/93302/6345-93302-0012.flac,42631,8248,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0088.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0066.flac,datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0003.flac,42967,24460,3
datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0011.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0013.flac,datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0028.flac,20694,6732,3
datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0019.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0013.flac,datasets/LibriSpeech/test-clean/237/134493/237-134493-0011.flac,4631,14050,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0013.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0023.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0035.flac,27586,45300,3
datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0016.flac,datasets/LibriSpeech/dev-clean/7976/110124/7976-110124-0014.flac,datasets/LibriSpeech/dev-clean/1993/147149/1993-147149-0012.flac,6608,16422,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0025.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0034.flac,datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0023.flac,276208,15342,3
datasets/LibriSpeech/test-clean/908/31957/908-31957-0019.flac,datasets/LibriSpeech/test-clean/908/157963/908-157963-0007.flac,datasets/LibriSpeech/test-clean/2961/961/2961-961-0004.flac,71096,11827,3
datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0062.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0051.flac,datasets/LibriSpeech/dev-clean/84/121123/84-121123-0016.flac,5381,11390,3
datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0019.flac,datasets/LibriSpeech/test-clean/4446/2273/4446-2273-0033.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0031.flac,10547,102033,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0003.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0035.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0013.flac,239770,136074,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0015.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0024.flac,datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0009.flac,67377,48794,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0001.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0025.flac,datasets/LibriSpeech/test-clean/2961/961/2961-961-0000.flac,86970,1205,3
datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0005.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0019.flac,datasets/LibriSpeech/test-clean/8555/284449/8555-284449-0000.flac,182528,3032,3
datasets/LibriSpeech/test-clean/5683/32866/5683-32866-0018.flac,datasets/LibriSpeech/test-clean/5683/32866/5683-32866-0027.flac,datasets/LibriSpeech/test-clean/237/126133/237-126133-0021.flac,11094,11209,3
datasets/LibriSpeech/dev-clean/6241/61946/6241-61946-0001.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0008.flac,datasets/LibriSpeech/dev-clean/6345/93302/6345-93302-0016.flac,24441,32043,3
datasets/LibriSpeech/test-clean/121/123852/121-123852-0003.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0011.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0023.flac,291109,56813,3
datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0032.flac,datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0012.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0016.flac,13460,49492,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0024.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0029.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0056.flac,88206,712,3
datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0001.flac,datasets/LibriSpeech/test-clean/2830/3979/2830-3979-0012.flac,datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0004.flac,6021,32284,3
datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0023.flac,datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0002.flac,datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0006.flac,1632,19137,3
datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0018.flac,datasets/LibriSpeech/dev-clean/6241/66616/6241-66616-0011.flac,datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0033.flac,2288,999,3
datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0008.flac,datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0020.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0037.flac,1002,6917,3
datasets/LibriSpeech/dev-clean/1993/147966/1993-147966-0000.flac,datasets/LibriSpeech/dev-clean/1993/147964/1993-147964-0007.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0000.flac,21971,44174,3
datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0022.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0026.flac,datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0027.flac,85545,3108,3
datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0002.flac,datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0009.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0018.flac,52701,273095,3
datasets/LibriSpeech/test-clean/672/122797/672-122797-0050.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0059.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0069.flac,15050,65324,3
datasets/LibriSpeech/test-clean/4992/41806/4992-41806-0007.flac,datasets/LibriSpeech/test-clean/4992/23283/4992-23283-0010.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0020.flac,79312,27800,3
datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0030.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0042.flac,datasets/LibriSpeech/dev-clean/174/84280/174-84280-0008.flac,42524,6302,3
datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0001.flac,datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0004.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0041.flac,27532,11269,3
datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0005.flac,datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0028.flac,datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0025.flac,9135,26583,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0028.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0025.flac,datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0001.flac,259418,9897,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0016.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0028.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0040.flac,5580,4777,3
datasets/LibriSpeech/dev-clean/1272/135031/1272-135031-0024.flac,datasets/LibriSpeech/dev-clean/1272/135031/1272-135031-0010.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0019.flac,32690,2597,3
datasets/LibriSpeech/dev-clean/2803/154328/2803-154328-0012.flac,datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0010.flac,datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0021.flac,74174,10605,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0051.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0061.flac,datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0004.flac,50023,31079,3
datasets/LibriSpeech/dev-clean/251/137823/251-137823-0003.flac,datasets/LibriSpeech/dev-clean/251/118436/251-118436-0015.flac,datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0027.flac,8480,1865,3
datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0005.flac,datasets/LibriSpeech/dev-clean/1988/24833/1988-24833-0008.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0031.flac,36379,173345,3
datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0001.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0003.flac,16588,13060,3
datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0004.flac,datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0003.flac,datasets/LibriSpeech/dev-clean/2035/152373/2035-152373-0001.flac,29845,103416,3
datasets/LibriSpeech/test-clean/7127/75946/7127-75946-0020.flac,datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0017.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0007.flac,38870,152071,3
datasets/LibriSpeech/dev-clean/251/136532/251-136532-0001.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0025.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0059.flac,36541,32306,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0030.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0005.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0002.flac,108126,5704,3
